Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Organism Part]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Assay Name	Comment [Fluorescent Labels]	Comment [Fluorescent Label Reference DOIs]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
128F6F3122	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"128F6F3122_8bit_lynEGFP.tif; 128F6F3122_8bit_lysotrackerdeepred.tif"	"./128F6F3122/128F6F3122_8bit_lynEGFP.tif; ./128F6F3122/128F6F3122_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
17F755A430	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"17F755A430_8bit_lynEGFP.tif; 17F755A430_8bit_lysotrackerdeepred.tif"	"./17F755A430/17F755A430_8bit_lynEGFP.tif; ./17F755A430/17F755A430_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
2140A358CC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"2140A358CC_8bit_lynEGFP.tif; 2140A358CC_8bit_lysotrackerdeepred.tif"	"./2140A358CC/2140A358CC_8bit_lynEGFP.tif; ./2140A358CC/2140A358CC_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
23BA70245C	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"23BA70245C_8bit_lynEGFP.tif; 23BA70245C_8bit_lysotrackerdeepred.tif"	"./23BA70245C/23BA70245C_8bit_lynEGFP.tif; ./23BA70245C/23BA70245C_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
4CFD671A2E	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"4CFD671A2E_8bit_lynEGFP.tif; 4CFD671A2E_8bit_lysotrackerdeepred.tif"	"./4CFD671A2E/4CFD671A2E_8bit_lynEGFP.tif; ./4CFD671A2E/4CFD671A2E_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
5485505C8F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"5485505C8F_8bit_lynEGFP.tif; 5485505C8F_8bit_lysotrackerdeepred.tif"	"./5485505C8F/5485505C8F_8bit_lynEGFP.tif; ./5485505C8F/5485505C8F_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
63BC284B28	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"63BC284B28_8bit_lynEGFP.tif; 63BC284B28_8bit_lysotrackerdeepred.tif"	"./63BC284B28/63BC284B28_8bit_lynEGFP.tif; ./63BC284B28/63BC284B28_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
65B83F355D	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"65B83F355D_8bit_lynEGFP.tif; 65B83F355D_8bit_lysotrackerdeepred.tif"	"./65B83F355D/65B83F355D_8bit_lynEGFP.tif; ./65B83F355D/65B83F355D_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
69DCD8A8EA	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"69DCD8A8EA_8bit_lynEGFP.tif; 69DCD8A8EA_8bit_lysotrackerdeepred.tif"	"./69DCD8A8EA/69DCD8A8EA_8bit_lynEGFP.tif; ./69DCD8A8EA/69DCD8A8EA_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
6B76772EDD	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"6B76772EDD_8bit_lynEGFP.tif; 6B76772EDD_8bit_lysotrackerdeepred.tif"	"./6B76772EDD/6B76772EDD_8bit_lynEGFP.tif; ./6B76772EDD/6B76772EDD_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
72966B3C13	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"72966B3C13_8bit_lynEGFP.tif; 72966B3C13_8bit_lysotrackerdeepred.tif"	"./72966B3C13/72966B3C13_8bit_lynEGFP.tif; ./72966B3C13/72966B3C13_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
87AA6901DC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"87AA6901DC_8bit_lynEGFP.tif; 87AA6901DC_8bit_lysotrackerdeepred.tif"	"./87AA6901DC/87AA6901DC_8bit_lynEGFP.tif; ./87AA6901DC/87AA6901DC_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
8E0B101116	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"8E0B101116_8bit_lynEGFP.tif; 8E0B101116_8bit_lysotrackerdeepred.tif"	"./8E0B101116/8E0B101116_8bit_lynEGFP.tif; ./8E0B101116/8E0B101116_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
9134C9CCA6	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"9134C9CCA6_8bit_lynEGFP.tif; 9134C9CCA6_8bit_lysotrackerdeepred.tif"	"./9134C9CCA6/9134C9CCA6_8bit_lynEGFP.tif; ./9134C9CCA6/9134C9CCA6_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
91C50915A3	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"91C50915A3_8bit_lynEGFP.tif; 91C50915A3_8bit_lysotrackerdeepred.tif"	"./91C50915A3/91C50915A3_8bit_lynEGFP.tif; ./91C50915A3/91C50915A3_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
DA5B48D528	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"DA5B48D528_8bit_lynEGFP.tif; DA5B48D528_8bit_lysotrackerdeepred.tif"	"./DA5B48D528/DA5B48D528_8bit_lynEGFP.tif; ./DA5B48D528/DA5B48D528_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
E536464063	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"E536464063_8bit_lynEGFP.tif; E536464063_8bit_lysotrackerdeepred.tif"	"./E536464063/E536464063_8bit_lynEGFP.tif; ./E536464063/E536464063_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
E5821032EA	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"E5821032EA_8bit_lynEGFP.tif; E5821032EA_8bit_lysotrackerdeepred.tif"	"./E5821032EA/E5821032EA_8bit_lynEGFP.tif; ./E5821032EA/E5821032EA_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
E641CD81AC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"E641CD81AC_8bit_lynEGFP.tif; E641CD81AC_8bit_lysotrackerdeepred.tif"	"./E641CD81AC/E641CD81AC_8bit_lynEGFP.tif; ./E641CD81AC/E641CD81AC_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
F6B5B972FB	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"F6B5B972FB_8bit_lynEGFP.tif; F6B5B972FB_8bit_lysotrackerdeepred.tif"	"./F6B5B972FB/F6B5B972FB_8bit_lynEGFP.tif; ./F6B5B972FB/F6B5B972FB_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
FEE47C8063	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	"FEE47C8063_8bit_lynEGFP.tif; FEE47C8063_8bit_lysotrackerdeepred.tif"	"./FEE47C8063/FEE47C8063_8bit_lynEGFP.tif; ./FEE47C8063/FEE47C8063_8bit_lysotrackerdeepred.tif"	"raw; raw"	"lynEGFP,cell membranes; lysotrackerdeepred,lysosomes"	data analysis protocol	idr0079-experimentA-processed.txt
128F6F3122	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	128F6F3122_8bit_lynEGFP_seg.tif	./128F6F3122/128F6F3122_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
17F755A430	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	17F755A430_8bit_lynEGFP_seg.tif	./17F755A430/17F755A430_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
2140A358CC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	2140A358CC_8bit_lynEGFP_seg.tif	./2140A358CC/2140A358CC_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
23BA70245C	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	23BA70245C_8bit_lynEGFP_seg.tif	./23BA70245C/23BA70245C_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
4CFD671A2E	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	4CFD671A2E_8bit_lynEGFP_seg.tif	./4CFD671A2E/4CFD671A2E_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
5485505C8F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	5485505C8F_8bit_lynEGFP_seg.tif	./5485505C8F/5485505C8F_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
63BC284B28	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	63BC284B28_8bit_lynEGFP_seg.tif	./63BC284B28/63BC284B28_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
65B83F355D	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	65B83F355D_8bit_lynEGFP_seg.tif	./65B83F355D/65B83F355D_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
69DCD8A8EA	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	69DCD8A8EA_8bit_lynEGFP_seg.tif	./69DCD8A8EA/69DCD8A8EA_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
6B76772EDD	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	6B76772EDD_8bit_lynEGFP_seg.tif	./6B76772EDD/6B76772EDD_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
72966B3C13	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	72966B3C13_8bit_lynEGFP_seg.tif	./72966B3C13/72966B3C13_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
87AA6901DC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	87AA6901DC_8bit_lynEGFP_seg.tif	./87AA6901DC/87AA6901DC_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
8E0B101116	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	8E0B101116_8bit_lynEGFP_seg.tif	./8E0B101116/8E0B101116_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
9134C9CCA6	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	9134C9CCA6_8bit_lynEGFP_seg.tif	./9134C9CCA6/9134C9CCA6_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
91C50915A3	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	91C50915A3_8bit_lynEGFP_seg.tif	./91C50915A3/91C50915A3_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
DA5B48D528	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	DA5B48D528_8bit_lynEGFP_seg.tif	./DA5B48D528/DA5B48D528_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E536464063	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	E536464063_8bit_lynEGFP_seg.tif	./E536464063/E536464063_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E5821032EA	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	E5821032EA_8bit_lynEGFP_seg.tif	./E5821032EA/E5821032EA_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E641CD81AC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	E641CD81AC_8bit_lynEGFP_seg.tif	./E641CD81AC/E641CD81AC_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
F6B5B972FB	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	F6B5B972FB_8bit_lynEGFP_seg.tif	./F6B5B972FB/F6B5B972FB_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
FEE47C8063	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_lyso	"cldnB:lyn-EGFP; lysotracker deep red staining"	"10.1016/j.devcel.2006.02.019; N/A"	membranes_lyso	FEE47C8063_8bit_lynEGFP_seg.tif	./FEE47C8063/FEE47C8063_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
